Parent Category Name	Category Name 	Link	Employee Company	Title	Level	Type	Min Salary	Max Salary	Is Dealable	City/Province	District	Exact Address	Roles	Requirements	Additional Info	Phone	Fax	Ad Added Date
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_gy8hv5p5tn	МСМ Групп ХХК	TУСЛАХ МЕХАНИК-Автомотив салбар	Мэргэжилтэн	Бүтэн цагийн	800,000	1,000,000		Улаанбаатар хот	 Хан-Уул дүүрэг	Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 3-р хороо, Чингисийн өргөн чөлөө 62	Засварын газрын менежерийн зааварчилгааны дагуу өдөр тутмын ажил үүргийг гүйцэтгэх Ажлыг дүрэм журам, зааварчилгааны дагуу нягт нямбай гүйцэтгэх. Багийн бусад гишүүдэд машин байрлуулах болон ухрах үйлдэл гүйцэтгэхэд туслах Багийн бусад гишүүдэд туршилтын жолоодлого хийхэд туслах Дагалдан ажиллаж байгаа механикын зөвлөмж зааварчилгааг даган, компанийн дотоод журмыг мөрдөж, багийн ажиллагааг хангаж ажиллах. Тухайн ажлыг гүйцэтгэхэд шаардлагатай тусгай багажнуудыг тусгай багаж хадгалах газраас захиалж авах ба зориулалтын дагуу зөв зохистой хэрэглэж цаг тухайд нь буцааж хүлээлгэн өгөх. Хийгдсэн үзлэг, засвар үйлчилгээ болон бусад хийгдсэн ажлын талаар ажлын хуудсанд бичиж тэмдэглэх, шууд удирдлагадаа тайлагнах. Хариуцан ажиллаж буй багаж, тоног төхөөрөмжүүдийн бүрэн бүтэн байдлыг шалгаж, зориулалтын дагуу ашиглах, үзлэг үйлчилгээг (тосолгоо, чангалгаа) хийх, эвдрэл гэмтлийг цаг тухайд нь мэдээлэх. Aжлaa эхлэхийн өмнө болон дууссаны дарaa aжлын байрaa цэвэpлэx, aжлын байрны эмх цэгцийг байнгa xaнгaж ажиллах. Ажлын байранд өөрийгөө хөгжүүлж, ур чадвараа нэмэгдүүлэхэд анхаарч ажиллах. Зохион байгуулсан сургалтанд хамрагдахаас гадна бие даан суралцаж байх.	Механик, цахилгааны мэргэжилээр тусгай дунд болон дээд боловсрол эзэмшсэн шинэ төгсөгч Суралцаж, хөгжих чин хүсэл эрмэлзэл, тэмүүлэлтэй байх; Цагийн удирдлага болон хувийн зохион байгуулалт сайтай Бүтээлч, идэвхтэй санаачлагатай Эмх цэгцтэй, нямбай байх Аюулгүй ажиллагааны талаар зохих мэдлэгтэй байх		77181111	11342175	2022-03-15 13:13
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_oxxb_7ghkt	МСМ Групп ХХК	АВТЫН МАСТЕР МЕХАНИК	Дунд шатны удирдлага	Бүтэн цагийн	2,500,000	3,000,000		Улаанбаатар хот	 Хан-Уул дүүрэг	Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 3-р хороо, Чингисийн өргөн чөлөө 62	Дилерийн болон үйлдвэрийн стандартын дагуу оношилгооны тайлан бэлтгэх, засварын захиалгад заасны дагуу засварын ажлыг гүйцэтгэх Аливаа эвдрэлийн шалтгааныг оношилж, засах Шаардлагатай сэлбэгийн талаар сэлбэгийн хэлтэстэй харилцах Тээврийн хэрэгслийн аюулгүй байдал болон засвар үйлчилгээний ажлыг шалгах. Ажлын явц болон нэмэлт ажлын хэрэгцээг тодорхойлж Засвар Үйлчилгээний Зөвлөхтэй харилцах Засварын захиалга дээр гүйцэтгэсэн болон санал болгосон бүх ажлыг баримтжуулах Шаардлагатай тохиолдолд тухайн тээврийн хэрэгслийг жолоодож шалгах. Үйлдвэрлэгчээс санал болгож буй бүх сургалтын хөтөлбөрийг судлаж дуусгах Дагалдан суралцагч болон түвшин бага техникийн ажилтны ажилд хяналт тавих, удирдах Компанийн холбогдох дүрэм журмуудыг мөрдөж, аюулгүй ажиллагааг хангаж, гүйцэтгэсэн ажлаа заавал дахин хянаж нягтлах	Автомашины засвар үйлчилгээний салбарт 8-аас дээш жил ажилласан туршлагатай, Үүнд: Машины механик болон цахилгааны асуудлыг оношлох, засах Автомашины сүлжээний системийн алдааг оношлох, засварлах Машины хөдөлгүүрийг засварлах Компьютерийн оношлогоо, тохиргоо, тохируулгыг хийх Техникийн туслалцааг эхлүүлэж, үйлдвэрлэгчийн системээр дамжуулан үйлдвэр рүү техникийн туслалцаа, хүсэлт явуулах чадвартай байх Түвшин бага болон шинээр ажилд орсон механикуудыг удирдан чиглүүлэх, зааварчилгаа өгөх чадвартай байх Техникийн асуудлаар харилцагчийн үйлчилгээг чанарын өндөр түвшинд байлгах Оношлогоо болон хийсэн засварын талаар техникийн тайлан гаргах чадвартай байх Англи хэлний мэдлэг сайн байх		77181111	11342175	2022-04-08 07:45
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_m498wue00z	МСМ Групп ХХК	Кузов  Засварчин	Мэргэжилтэн	Бүтэн цагийн	1,800,000	2,100,000		Улаанбаатар хот	 Хан-Уул дүүрэг	Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 3-р хороо, Чингисийн өргөн чөлөө 62	Кузов засварын менежерийн зааварчилгааны дагуу кузов засварын ажил үүргийг гүйцэтгэх. Ажил эхлэхийн өмнөх Аюулгүй ажиллагааны зааварчилгааг авч, гарын үсгээр баталгаажуулах. Ажлыг дүрэм журам, зааварчилгааны дагуу нягт нямбай гүйцэтгэх. Тухайн тээврийн хэрэгсэлд xийгдсэн үзлэг оношлогооны дагуу илэрсэн болон бусад (үйлчлүүлэгчийн хүсэлтээс гадна) эвдрэл гэмтлийг ажлын картанд бичиж тэмдэглэх, шууд удирдлагадаа мэдэгдэх. Шаардлагатай сэлбэгийн жагсаалтыг үнэн зөв бодитой гаргаж, захиалга хийхэд туслалцаа үзүүлэх. Тухайн ажлыг гүйцэтгэхэд шаардлагатай тусгай багажнуудыг тусгай багаж хадгалах газраас захиалж авах ба зориулалтын дагуу зөв зохистой хэрэглэж цаг тухайд нь буцааж хүлээлгэн өгөх. Ажил гүйцэтгэхэд шаардлагатай программуудыг ашиглаж, шаардлагатай тохиолдолд удирдах ажилтнаас зааварчилгаа авах. Шаардлагатай тохиолдолд тухайн тээврийн хэрэгслийг жолоодож шалгах. Хийгдсэн үзлэг оношлогоо, засвар үйлчилгээ болон бусад хийгдсэн ажлын тухай ажлын тайлан/service report бичих, шууд удирдлагадаа тайлагнах. Хариуцан ажиллаж буй багаж, тоног төхөөрөмжүүдээ бүрэн бүтэн байдлыг нь шалгаж, зориулалтын дагуу ашиглаж үзлэг үйлчилгээг (тосолгоо, чангалгаа) хийх. Төлөвлөгөөний дагуу засварын төвийн багаж, тоног төхөөрөмжүүдэд засвар (тосолгоо, чангалгаа), техник үйлчилгээ хийх, эвдрэл гэмтлийг цаг тухайд нь мэдээлэх, тэдгээрийг зөв зохистой ашиглах. Ажлын цагийг үр бүтээлтэй өнгөрүүлэх. Өгөгдсөн үүрэг даалгаврыг цаг тухайд нь түргэн шуурхай гүйцэтгэх, хэрвээ хийгдэж буй засвар оношлогоо нь цагтаа амжихааргүй бол цаг тухайд нь менежерт мэдэгдэх. Шаардлагатай тохиолдолд багийн бусад гишүүдэд дэмжлэг үзүүлэх, зөвлөгөө өгөх. Мөн бусад нэгж хэлтсийн ажилчидтай хамтран ажиллах. Удирдах ажилтнаас үүрэг болгосон бусад үүрэг даалгаврыг биелүүлж ажиллах. Өгөгдсөн ажлыг эхлэх болон дууссан даруйд Навишн системд бүртгүүлж, ажил гүйцэтгэсэн засвар, үйлчилгээний захиалгыг ЗГМ-т буцаан өгнө.	Их дээд сургууль төгссөн Автомашины бизнесийн талаар ерөнхий мэдлэгтэй Кузов засварын ажлын туршлагатай Кузов засварын зах зээлийн талаар ойлголттой		77181111	11342175	2022-04-07 14:59
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_r8av_2fwcf	Сүү Хувьцаат Компани	ШАЛГАХ МЕХАНИК	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000		Улаанбаатар хот	 Сонгинохайрхан дүүрэг	Монгол улс, Улаанбаатар хот, Сонгинохайрхан дүүрэг, СХД 29-р хороо Үйлдвэрчний эвлэлийн гудамж-37, Сүү ХК-ийн байр	Авто машинуудын оношлогоо, засвар, ээлжит үйлчилгээг тогтсон технологийн горимын дагуу мэргэжлийн өндөр түвшинд чанартай шуурхай гүйцэтгүүлэх. Авто машины өдөр тутмын үзлэг, техникийн байдлыг нарийн шалгах оношлогоо хийнэ Эд анги, механизм, системүүдийн бүрэн задаргаа, угсралт, тэдгээрийг солих засварын ажил хийнэ Техникийн саатал гарсан үед дуудлагаар оношлогоо, засварын ажил гүйцэтгэнэ.	Авто механик инженер чиглэлээр төгссөн Инженер, механик, засварчнаар 1-ээс дээш жил ажилласан туршлагатай, Уул уурхайн салбарт шалгах механикаар ажиллаж байсан бол давуу тал болно Хэрэглээний оффисын програм дээр ажиллах чадвартай Багаар ажиллах чадвартай Аливаад ажил хэрэгч ханддаг байх	Ажлын онцлогоос шалтгаалж ажил өглөө эрт 05 цагт эхлэн Өдөр эрт тарах боломжтой /Ээлжийн ажилтан/	77072222	None	2022-04-01 09:04
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_48ukbmiicy	Ремикон ХК	Автын болон тоног төхөөрөмжийн инженер	Дунд шатны удирдлага	Бүтэн цагийн	1,500,000	1,800,000	Тохиролцоно	Улаанбаатар хот	 Сонгинохайрхан дүүрэг	Монгол улс, Улаанбаатар хот, Сонгинохайрхан дүүрэг, 20-р хороо, Ремикон үйлдвэрийн байр	Тус компанийн авто техникийн гэмт эвдрэлийг оношлон богино хугацаанд ажилд бэлэн болгох, байнга ажилд бэлэн байлгах, парк ашиглалт болон удирдлагаар хангаж, хяналт тавьж ажиллана. Үйлдвэрийн эвдрэл гэмтлийг хурдан шуурхай оношлох, засвар үйлчилгээг богино хугацаанд хийх, техникийн үзлэгийг өдөр тутам хийх Өдөр тутмын үйл ажиллагаатай холбогдсон анхан шатны бүртгэл маягтыг бүрэн, үнэн зөв хөтөлж, шаардлагатай мэдээ тайланг цаг хугацаанд нь гаргаж, ажилдаа тодорхой судалгаа, дүгнэлттэй ажиллах	Авто механик, инженерээр их, дээд сургууль төгссөн Мэргэжлээрээ ажилласан 2-оос доошгүй жилийн туршлагатай Инженер, Механик сэтгэлгээ сайтай Багаж тоног төхөөрөмжүүд дээр ажиллах чадвартай Оффисийн хэрэглээний программ дээр ажиллах чадвартай Асуудал шийдвэрлэх болон харилцааны ур чадвар сайтай Богино хугацаанд ажилдаа дасан зохицох чадвартай Ачаалал даах чадвартай	Бүрдүүлэх материал: Боловсролын бичиг баримтын хуулбар /Диплом, гэрчилгээ, мэргэжлийн үнэмлэх/ Иргэний үнэмлэхний хуулбар	77777704, 88109045	None	2022-03-22 14:34
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_8qm3_u1rsi	Явуу-Импэкс ХХК	ОЮУ ТОЛГОЙ-д ажиллах МЕХАНИКЧ	Мэргэжилтэн	Ээлжийн	1,200,000	1,500,000	Тохиролцоно	Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, Чингэлтэй дүүрэг, 1-р хороо, Баруун сэлбийн гудамж, Хуучнаар Ард кино театрын баруун урд талд , 5/5-р байр , 2 давхар	Ажлын байрны тодорхойлолтын дагуу -Хүнд машин механизм дээр, засвар үйлчилгээ хийх, -Эвдэрч доголдсон тоног төхөөрөмж, кондейшны гэмтлийг олж илрүүлж оношилгоо хийх, засч хэвийн ажиллагаанд оруулах -Суурилуулсан тоног төхөөрөмжийг асаах, шалгахдаа заавар, гарын авлагын дагуу бүх эд ангийг шалгаж ажиллах гэх мэт ажил үүрэг гүйцэтгэнэ.	Механикын чиглэлээр МСҮТ болон сургалт дамжаа төгссөн, /Их дээд сургуулийн шинэ төгсөгч байж болно/ - Мэргэжлийн сертификат, дипломтой. - Баг хамт олноор ажиллах, идэвхи санаачлагатай, хичээнгүй ажиллах чадвартай байх. - Тогтвор суурьшилтай ажиллах - Хүнд машин механизмын засвар арчлалт, хөргөлтийн чиглэлээр ажиллаж байсан туршлагатай - Цахилгааны мэдлэгтэй бол давуу тал болно. Хөдөө орон нутагт /ростерийн хувиараар/ажиллах боломжтой	ОТ sap дугаартай бол давуу талтай Утас: 99060840	11328259, 99060840	None	2022-03-31 12:05
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_rkn_3+o4u8	Моннис Групп	Цахилгаан Шатны Угсралтын Механик	None	Бүтэн цагийн	1,000,000	1,200,000		Улаанбаатар хот		Монгол улс, Улаанбаатар хот, Моннис барилга 7 давхар, Дөрвөн улирлын цэцэрлэг, Хан-Уул дүүрэг, 15-р хороо, Улаанбаатар хот 17011, Монгол улс	Schindler брэндийн цахилгаан шатны угсралт хийх Механик засвар, үйлчилгээ хариуцаж ажиллах Цахилгаан шат болон автомат урсдаг шатны угсралт, засвар үйлчилгээ хийх	Барилгын салбар, лифт угсралтын чиглэлээр ажиллаж байсан туршлагатай бол давуу тал болно; Хөдөлмөр хамгаалалт аюулгүй байдлын чиглэлээр зохих түвшиний мэдлэгтэй (хэрвээ энэ чиглэлээр сургалт дамжаанд хамрагдсан бол давуу тал болно) Санаачлага, идэвхи чармайлттай, хариуцлагатай; Ачаалал даах чадвартай Цаг баримталдаг Хувийн зохион байгуулалт сайтай Багаар ажиллах чадвартай, ажилд хариуцлагатай, тогтвор суурьшилтай ажиллах Механик чиглэлээр мэрэгшсэн зэрэгтэй Ажлын ачаалал даах чадвартай зөв хандлагатай, багаар ажиллах чадвартай		70146885	None	2022-03-17 21:15
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_qipy_jg9en	MBC ХХК	Механик засварчин	Мэргэжилтэн	Ээлжийн	1,200,000	1,500,000		Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, БГД 20-р хороо ЭӨЧ-186 Ажилчны 1-р гудамж Эс Би төв 4 давхар	Төслийн бүтээн байгуулалтын ажлын хүрээнд хийгдэж буй дэд бүтэц, тоног төхөөрөмжийн механизм, угсралт, суурилуулалт, холболт, туршилт тохируулгын ажлыг норм стандартын дагуу хийж гүйцэтгэх	МСҮТ-д мэргэжлийн чиглэлээр төгссөн Мэргэжлээрээ 2-оос дээш жил ажилласан туршлагатай Механикын мэргэшсэн үнэмлэхтэй Харилцан хамтран ажиллах ур чадвартай Хөдөө орон нутагт ээлжийн зохицуулалтаар ажиллах боломжтой Өмнө нь ОТ сайтад ажиллаж байсан бол давуу тал болно.	Оюу толгойн гадарга дээр ажиллана. Зөвхөн анкетын шалгаруулалтанд тэнцсэн ажил горилогчтой эргэн холбогдоно.	70180644	None	2022-03-29 18:30
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_0qo2r44_uu	Жигүүр Гранд Групп	МЕХАНИК ИНЖЕНЕР	Дунд шатны удирдлага	Бүтэн цагийн	1,800,000	2,100,000	Тохиролцоно	Улаанбаатар хот	 Сонгинохайрхан дүүрэг	Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 15-р хороо, Стадион Оргил /17011/, Романа Резиденс Төв Оффис, 18 давхар 1807 тоот	Тээврийн хэрэгслүүдийн техникийн бэлэн байдлыг хангах, сэлбэг, засвар үйлчилгээний ажлыг зохион байгуулж, хэрэгжилтэнд нь хяналт тавих, автобаазын үйл ажиллагааг зохион байгуулан ажиллана	- Автын инженер, механикийн чиглэлээр их дээд сургууль төгссөн, - Автын механик инженерээр 3-с доошгүй жил ажилласан туршлагатай, - 20 хүртэлх жолооч, засварчин, операторыг удирдлагаар ханган ажиллах чадвартай, - Хариуцлагатай, идэвхи санаачлагатай, - Эерэг зөв хандлагатай, аливаа муу зуршилгүй,		None	None	2022-03-29 14:32
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_v4m0qra7cd	Тера Экспресс ХХК	ЗАСВАРЫН МЕХАНИК	Мэргэжилтэн	Ээлжийн	1,500,000	1,800,000		Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, Блю Скай цогцолбор, 505 тоот СБД, Энхтайваны өргөн чөлөө 17, Улаанбаатар 15160 шх:1413	Хүнд даацын автомашины засвар үйлчилгээг хариуцан хийх	Авто механик, инженерийн чиглэлийн их дээд сургууль төгссөн Инженер, Механик сэтгэлгээ сайтай Ажлын туршлагатай Багаж тоног төхөөрөмжүүд дээр ажиллах чадвартай Оффисийн хэрэглээний программ дээр ажиллах чадвартай Англи хэлний зохих түвшний мэдлэгтэй Асуудал шийдвэрлэх болон харилцаа ур чадвар сайтай Богино хугацаанд ажилдаа дасан зохицох чадвартай Ачаалал даах чадвартай	Хөдөө орон нутагт ээлжийн зохицуулалтаар ажиллах боломжтой байх /28 хоног хөдөө ажиллаж, 2 хоног замд явах, 10 хоног амарна./ Бүрдүүлэх материал: Боловсролын бичиг баримтын хуулбар /Диплом, гэрчилгээ, мэргэжлийн үнэмлэх/ Цээж зураг 3х4 /сүүлийн 3 сарын дотор авхуулсан байх/	75770093	70120093	2022-03-28 09:29
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_0upbiejchn	Тера Экспресс ХХК	Техникийн тоо бүртгэгч	Мэргэжилтэн	Ээлжийн	1,200,000	1,500,000		Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, Блю Скай цогцолбор, 505 тоот СБД, Энхтайваны өргөн чөлөө 17, Улаанбаатар 15160 шх:1413	Aжлын байрны тодорхойлолтон заасан ажил үүргийг гүйцэтгэх	Авто механик, инженерээр их, дээд сургууль төгссөн Мэргэжлээрээ ажилласан 2-оос доошгүй жилийн туршлагатай Оффисийн хэрэглээний программ дээр ажиллах чадвартай Асуудал шийдвэрлэх болон харилцааны ур чадвар сайтай Богино хугацаанд ажилдаа дасан зохицох чадвартай	Ээлжийн зохицуулалтаар хөдөө орон нутагт 28 хоног ажиллаж, 2 хоног замд явж, 12 хоног амрах.	75770093	70120093	2022-03-28 09:29
Автомашины засвар үйлчилгээ	Механик инженер	https://www.zangia.mn/job/_c3yy2vyrgo	Тера Экспресс ХХК	ГАГНУУРЧИН -МЕХАНИК	Мэргэжилтэн	Ээлжийн	1,500,000	1,800,000		Өмнөговь аймаг		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, Блю Скай цогцолбор, 505 тоот СБД, Энхтайваны өргөн чөлөө 17, Улаанбаатар 15160 шх:1413	Ажлын байрны тодорхойлолтын дагуу	Авто механик, гагнуурийн чиглэлээр мэргэжил эзэмшсэн Инженер, Механик сэтгэлгээ сайтай Багаж тоног төхөөрөмжүүд дээр ажиллах чадвартай Багаар ажиллах чадвартай Ачаалал даах чадвартай	Хөдөө орон нутагт ээлжийн зохицуулалтаар ажиллах боломжтой байх /28/12 буюу 28 хоног хөдөө ажиллаж, 2 хоног замд, 12 хоног амарна./ Бүрдүүлэх материал: Боловсролын бичиг баримтын хуулбар /Диплом, гэрчилгээ, мэргэжлийн үнэмлэх/ Иргэний үнэмлэхний хуулбар Цээж зураг 3х4 /сүүлийн 3 сарын дотор авхуулсан байх/	75770093	70120093	2022-03-28 09:30
